Time,station,name,hoehe,t,tp,rf,wr,wg,wsr,wsg,regen,ldred,ldstat,sonne
2021-09-24 15:00:00,11240,Graz/Flughafen,340,26,8.5,33,190,9.4,null,20.5,0,1013.1,972.3,99
2021-09-24 16:00:00,11240,Graz/Flughafen,340,25.8,8.5,34,100,11.2,null,20.5,0,1012.9,972.1,99
2021-09-24 17:00:00,11240,Graz/Flughafen,340,25,9.9,39,150,13,null,18.4,0,1013,972.1,99
2021-09-24 18:00:00,11240,Graz/Flughafen,340,22.8,10.8,47,150,11.2,null,16.6,0,1013.6,972.4,99
2021-09-24 19:00:00,11240,Graz/Flughafen,340,20.2,11,56,150,3.6,null,14.8,0,1014.8,973.2,43
2021-09-24 20:00:00,11240,Graz/Flughafen,340,16.6,11.2,70,40,11.2,null,14.8,null,1016.5,974.3,0
2021-09-24 21:00:00,11240,Graz/Flughafen,340,16.6,10.6,68,340,11.2,null,14.8,0,1017.2,974.9,0
2021-09-24 22:00:00,11240,Graz/Flughafen,340,16.7,10.2,65,340,5.4,null,13,0,1017.9,975.6,0
2021-09-24 23:00:00,11240,Graz/Flughafen,340,13.4,9.4,77,10,3.6,null,7.6,0,1019,976.2,0
2021-09-25 00:00:00,11240,Graz/Flughafen,340,13.7,9.7,77,350,3.6,null,7.6,0,1019.5,976.7,0
2021-09-25 01:00:00,11240,Graz/Flughafen,340,11.2,9,87,0,1.8,null,5.4,0,1020.3,977.1,0
2021-09-25 02:00:00,11240,Graz/Flughafen,340,11.2,9.4,89,0,1.8,null,5.4,0,1020.4,977.2,0
2021-09-25 03:00:00,11240,Graz/Flughafen,340,10.2,9,92,0,1.8,null,7.6,0,1020.7,977.3,0
2021-09-25 04:00:00,11240,Graz/Flughafen,340,9.4,8.1,91,0,1.8,null,9.4,0,1020.6,977.1,0
2021-09-25 05:00:00,11240,Graz/Flughafen,340,9.2,8.5,95,0,1.8,null,5.4,0,1021.1,977.6,0
2021-09-25 06:00:00,11240,Graz/Flughafen,340,8.9,7.7,92,0,1.8,null,9.4,0,1021.3,977.7,0
2021-09-25 07:00:00,11240,Graz/Flughafen,340,8.2,7.3,94,0,1.8,null,5.4,0,1021.7,978,0
2021-09-25 08:00:00,11240,Graz/Flughafen,340,10.9,8.8,87,0,1.8,null,9.4,0,1021.4,978.1,86
2021-09-25 09:00:00,11240,Graz/Flughafen,340,14,9.9,76,190,3.6,null,5.4,0,1021.2,978.4,100
2021-09-25 10:00:00,11240,Graz/Flughafen,340,16.3,11.1,72,170,3.6,null,9.4,0,1020.9,978.5,100
2021-09-25 11:00:00,11240,Graz/Flughafen,340,17.9,11.6,67,60,3.6,null,9.4,0,1020.6,978.4,99
2021-09-25 12:00:00,11240,Graz/Flughafen,340,19.6,11.8,61,210,3.6,null,11.2,0,1020,978.1,99
2021-09-25 13:00:00,11240,Graz/Flughafen,340,21.1,11.7,55,240,5.4,null,13,0,1019.5,977.8,99
2021-09-25 14:00:00,11240,Graz/Flughafen,340,22.2,10.9,49,60,3.6,null,14.8,0,1018.7,977.2,99
2021-09-25 15:00:00,11240,Graz/Flughafen,340,23.5,12,48,50,5.4,null,13,0,1018.1,976.8,99
2021-09-25 16:00:00,11240,Graz/Flughafen,340,23.8,11.5,46,160,5.4,null,14.8,0,1017.7,976.4,99
2021-09-25 17:00:00,11240,Graz/Flughafen,340,23.4,12.7,51,150,7.6,null,16.6,0,1017.5,976.2,99
2021-09-25 18:00:00,11240,Graz/Flughafen,340,21.8,14,62,150,7.6,null,16.6,0,1017.7,976.2,99
2021-09-25 19:00:00,11240,Graz/Flughafen,340,19.4,13.4,68,160,5.4,null,13,0,1018.4,976.5,41
2021-09-25 20:00:00,11240,Graz/Flughafen,340,17.4,13.4,77,340,3.6,null,7.6,0,1018.8,976.6,0
2021-09-25 21:00:00,11240,Graz/Flughafen,340,15.5,12.8,84,330,5.4,null,7.6,0,1019.3,976.8,0
2021-09-25 22:00:00,11240,Graz/Flughafen,340,15.4,12.7,84,310,3.6,null,7.6,0,1019.3,976.8,0
2021-09-25 23:00:00,11240,Graz/Flughafen,340,12.6,11.6,94,0,1.8,null,5.4,0,1019.5,976.6,0
2021-09-26 00:00:00,11240,Graz/Flughafen,340,10.8,9.6,92,120,3.6,null,3.6,0,1019.7,976.5,0
2021-09-26 01:00:00,11240,Graz/Flughafen,340,12.2,11.4,95,230,3.6,null,5.4,0,1019.3,976.3,0
2021-09-26 02:00:00,11240,Graz/Flughafen,340,10.5,10.2,98,0,1.8,null,5.4,0,1019.9,976.6,0
2021-09-26 03:00:00,11240,Graz/Flughafen,340,10.3,9.9,98,360,3.6,null,5.4,0,1019.5,976.2,0
2021-09-26 04:00:00,11240,Graz/Flughafen,340,8.6,8.2,98,0,1.8,null,5.4,0,1019.6,976,0
2021-09-26 05:00:00,11240,Graz/Flughafen,340,8.4,8,97,0,1.8,null,5.4,0,1019.6,976,0
2021-09-26 06:00:00,11240,Graz/Flughafen,340,9.1,8.7,97,0,1.8,null,5.4,0,1019.4,975.9,0
2021-09-26 07:00:00,11240,Graz/Flughafen,340,8.6,8.4,99,0,1.8,null,5.4,0,1019.4,975.9,0
2021-09-26 08:00:00,11240,Graz/Flughafen,340,9.8,9.6,99,0,1.8,null,3.6,0,1019.6,976.2,0
2021-09-26 09:00:00,11240,Graz/Flughafen,340,11.4,11.1,98,0,1.8,null,7.6,0,1019.7,976.6,13
2021-09-26 10:00:00,11240,Graz/Flughafen,340,16,12.9,82,0,1.8,null,5.4,0,1019.3,976.9,99
2021-09-26 11:00:00,11240,Graz/Flughafen,340,19.3,12.8,66,110,3.6,null,9.4,0,1018.6,976.7,99
2021-09-26 12:00:00,11240,Graz/Flughafen,340,21.2,13.6,62,100,7.6,null,16.6,0,1018.5,976.9,99
2021-09-26 13:00:00,11240,Graz/Flughafen,340,22.6,13.3,56,110,7.6,null,16.6,0,1018.1,976.7,99
2021-09-26 14:00:00,11240,Graz/Flughafen,340,23.4,13,52,150,9.4,null,20.5,0,1017.6,976.3,99
2021-09-26 15:00:00,11240,Graz/Flughafen,340,24.1,13.6,52,160,11.2,null,20.5,0,1017.1,975.9,99
2021-09-26 16:00:00,11240,Graz/Flughafen,340,24,13.9,53,130,13,null,22.3,0,1016.6,975.4,99
2021-09-26 17:00:00,11240,Graz/Flughafen,340,23.2,14.1,56,130,11.2,null,18.4,0,1016.5,975.2,99
2021-09-26 18:00:00,11240,Graz/Flughafen,340,21.4,14.1,63,100,9.4,null,16.6,0,1016.7,975.2,74
2021-09-26 19:00:00,11240,Graz/Flughafen,340,18.9,13.1,69,70,5.4,null,13,0,1017.1,975.2,0
2021-09-26 20:00:00,11240,Graz/Flughafen,340,18.1,13.6,75,350,3.6,null,9.4,0,1017.6,975.6,0
2021-09-26 21:00:00,11240,Graz/Flughafen,340,17.1,13.4,79,360,7.6,null,11.2,0,1017.6,975.4,0
2021-09-26 22:00:00,11240,Graz/Flughafen,340,15.9,13.5,86,290,3.6,null,9.4,0,1017.5,975.2,0
2021-09-26 23:00:00,11240,Graz/Flughafen,340,13.9,12.4,90,100,3.6,null,7.6,0,1017.6,975,0
2021-09-27 00:00:00,11240,Graz/Flughafen,340,15.5,13.6,88,0,1.8,null,7.6,0,1017.3,974.9,0
2021-09-27 01:00:00,11240,Graz/Flughafen,340,15.3,13.5,89,360,3.6,null,5.4,0,1016.8,974.4,0
2021-09-27 02:00:00,11240,Graz/Flughafen,340,15.6,13.7,88,350,3.6,null,7.6,0,1016.4,974.1,0
2021-09-27 03:00:00,11240,Graz/Flughafen,340,15.1,13.8,92,0,1.8,null,9.4,0.1,1016.4,974,0
2021-09-27 04:00:00,11240,Graz/Flughafen,340,15.1,14.1,93,250,5.4,null,7.6,0.3,1016.2,973.8,0
2021-09-27 05:00:00,11240,Graz/Flughafen,340,15.3,14,92,260,3.6,null,9.4,0,1016.5,974.1,0
2021-09-27 06:00:00,11240,Graz/Flughafen,340,15.2,14.2,94,0,1.8,null,7.6,0,1016.3,973.9,0
2021-09-27 07:00:00,11240,Graz/Flughafen,340,14.7,14,96,150,3.6,null,5.4,0.2,1016.4,974,0
2021-09-27 08:00:00,11240,Graz/Flughafen,340,15.3,14.3,94,0,1.8,null,7.6,0,1016.7,974.3,0
2021-09-27 09:00:00,11240,Graz/Flughafen,340,15.9,14.9,94,0,1.8,null,3.6,0.2,1016.9,974.6,0
2021-09-27 10:00:00,11240,Graz/Flughafen,340,16.1,15.2,94,60,5.4,null,9.4,1.3,1016.9,974.7,0
2021-09-27 11:00:00,11240,Graz/Flughafen,340,16.7,15.6,93,210,5.4,null,9.4,0.8,1017.2,975,0
2021-09-27 12:00:00,11240,Graz/Flughafen,340,17.2,15.8,92,180,5.4,null,9.4,0.1,1017.3,975.2,0
2021-09-27 13:00:00,11240,Graz/Flughafen,340,17.8,15.2,85,200,5.4,null,9.4,0,1017.3,975.3,0
2021-09-27 14:00:00,11240,Graz/Flughafen,340,17.8,15,84,210,7.6,null,11.2,0,1017.2,975.2,0
2021-09-27 15:00:00,11240,Graz/Flughafen,340,18.7,15.1,80,170,3.6,null,9.4,0,1017.1,975.2,0
2021-09-27 16:00:00,11240,Graz/Flughafen,340,19.1,15.1,78,170,7.6,null,11.2,0,1016.8,975,0
2021-09-27 17:00:00,11240,Graz/Flughafen,340,19,15.5,80,170,7.6,null,11.2,0,1016.8,975,0
2021-09-27 18:00:00,11240,Graz/Flughafen,340,17.7,15.4,86,150,11.2,null,13,0,1017.1,975.1,0
2021-09-27 19:00:00,11240,Graz/Flughafen,340,16.2,14.7,91,120,5.4,null,13,0,1017.7,975.4,18
2021-09-27 20:00:00,11240,Graz/Flughafen,340,15,14.2,95,0,1.8,null,7.6,0,1018.1,975.6,0
2021-09-27 21:00:00,11240,Graz/Flughafen,340,14.3,13.9,97,0,1.8,null,3.6,0,1018.6,976,0
2021-09-27 22:00:00,11240,Graz/Flughafen,340,13.2,12.8,98,0,1.8,null,9.4,0,1019.1,976.3,0
2021-09-27 23:00:00,11240,Graz/Flughafen,340,12,11.8,99,140,5.4,null,7.6,0,1019.6,976.6,0
2021-09-28 00:00:00,11240,Graz/Flughafen,340,14.1,13.9,98,0,1.8,null,7.6,0,1019.5,976.8,0
2021-09-28 01:00:00,11240,Graz/Flughafen,340,14,13.9,99,0,1.8,null,5.4,0,1019.6,976.9,0
2021-09-28 02:00:00,11240,Graz/Flughafen,340,13.7,13.5,99,30,3.6,null,7.6,0,1019.8,977.1,0
2021-09-28 03:00:00,11240,Graz/Flughafen,340,13.9,13.7,99,0,1.8,null,7.6,0.1,1019.7,977,0
2021-09-28 04:00:00,11240,Graz/Flughafen,340,13.4,13.3,99,0,1.8,null,5.4,0,1019.8,977,0
2021-09-28 05:00:00,11240,Graz/Flughafen,340,13,12.9,99,0,1.8,null,7.6,0,1020.1,977.2,0
2021-09-28 06:00:00,11240,Graz/Flughafen,340,12.7,12.6,99,0,1.8,null,9.4,0.1,1020.3,977.4,0
2021-09-28 07:00:00,11240,Graz/Flughafen,340,12.1,11.9,99,0,1.8,null,7.6,0,1020.6,977.6,0
2021-09-28 08:00:00,11240,Graz/Flughafen,340,12.1,12,99,0,1.8,null,7.6,0,1020.8,977.8,0
2021-09-28 09:00:00,11240,Graz/Flughafen,340,13.7,12.5,93,0,1.8,null,7.6,0,1020.8,978,61
2021-09-28 10:00:00,11240,Graz/Flughafen,340,16,13,82,150,3.6,null,9.4,0,1020.5,978.1,99
2021-09-28 11:00:00,11240,Graz/Flughafen,340,19.5,14,71,170,3.6,null,9.4,0,1020,978.1,99
2021-09-28 12:00:00,11240,Graz/Flughafen,340,22.7,12.6,53,140,7.6,null,16.6,0,1019.4,977.9,99
2021-09-28 13:00:00,11240,Graz/Flughafen,340,23.8,11.7,47,60,5.4,null,14.8,0,1019,977.7,99
2021-09-28 14:00:00,11240,Graz/Flughafen,340,24.6,11.8,45,20,7.6,null,16.6,0,1018.5,977.3,90
2021-09-28 15:00:00,11240,Graz/Flughafen,340,24.8,12.1,45,100,5.4,null,25.9,0,1018.2,977.1,63
2021-09-28 16:00:00,11240,Graz/Flughafen,340,23.7,11.5,46,40,13,null,35.3,0,1018.4,977.1,63
2021-09-28 17:00:00,11240,Graz/Flughafen,340,23.2,12.2,50,30,11.2,null,18.4,0,1018.3,976.9,0
2021-09-28 18:00:00,11240,Graz/Flughafen,340,21.6,12.9,58,110,11.2,null,16.6,0,1018.4,976.8,60
2021-09-28 19:00:00,11240,Graz/Flughafen,340,18.7,13.9,74,140,7.6,null,16.6,0,1019.4,977.4,8
2021-09-28 20:00:00,11240,Graz/Flughafen,340,17.3,13.6,79,0,1.8,null,9.4,0,1019.7,977.5,0
2021-09-28 21:00:00,11240,Graz/Flughafen,340,16.1,13.3,84,20,3.6,null,7.6,0,1020.1,977.7,0
2021-09-28 22:00:00,11240,Graz/Flughafen,340,16.3,13.3,82,10,7.6,null,9.4,0,1020.4,978,0
2021-09-28 23:00:00,11240,Graz/Flughafen,340,14.6,12.9,90,0,1.8,null,7.6,0,1020.5,977.9,0
2021-09-29 00:00:00,11240,Graz/Flughafen,340,12.9,11.1,89,60,3.6,null,7.6,0,1020.7,977.8,0
2021-09-29 01:00:00,11240,Graz/Flughafen,340,12.7,11.8,94,0,1.8,null,7.6,0,1020.5,977.6,0
2021-09-29 02:00:00,11240,Graz/Flughafen,340,12.6,11.9,96,240,3.6,null,7.6,0,1020,977.1,0
2021-09-29 03:00:00,11240,Graz/Flughafen,340,11.8,11.2,96,0,1.8,null,9.4,0,1019.9,976.8,0
2021-09-29 04:00:00,11240,Graz/Flughafen,340,11.5,10.7,95,0,1.8,null,5.4,0,1019.4,976.3,0
2021-09-29 05:00:00,11240,Graz/Flughafen,340,11.1,10.4,96,0,1.8,null,5.4,0,1019.1,976,0
2021-09-29 06:00:00,11240,Graz/Flughafen,340,10.2,9.6,96,0,1.8,null,5.4,0,1019.1,975.8,0
2021-09-29 07:00:00,11240,Graz/Flughafen,340,11.2,10.7,96,0,1.8,null,3.6,0,1019,975.9,0
2021-09-29 08:00:00,11240,Graz/Flughafen,340,11.9,11.1,95,0,1.8,null,3.6,0,1019.1,976.1,0
2021-09-29 09:00:00,11240,Graz/Flughafen,340,14.5,12.8,90,0,1.8,null,3.6,0,1018.9,976.3,13
2021-09-29 10:00:00,11240,Graz/Flughafen,340,16.1,13.3,83,50,3.6,null,7.6,0,1019.1,976.7,0
2021-09-29 11:00:00,11240,Graz/Flughafen,340,17.9,13.5,76,120,3.6,null,9.4,0,1018.8,976.7,47
2021-09-29 12:00:00,11240,Graz/Flughafen,340,18.8,13.6,72,60,5.4,null,13,0,1018.7,976.7,82
2021-09-29 13:00:00,11240,Graz/Flughafen,340,19.6,12.9,65,140,3.6,null,11.2,0,1018.3,976.5,18
2021-09-29 14:00:00,11240,Graz/Flughafen,340,19.6,14,70,240,5.4,null,7.6,0.1,1018.3,976.5,0
2021-09-29 15:00:00,11240,Graz/Flughafen,340,18.1,15.2,83,320,9.4,null,14.8,0.4,1018.8,976.8,1
2021-09-29 16:00:00,11240,Graz/Flughafen,340,17,15.5,91,290,9.4,null,18.4,1.4,1019.6,977.4,0
2021-09-29 17:00:00,11240,Graz/Flughafen,340,17.4,13.9,80,340,11.2,null,22.3,0.4,1019.4,977.2,12
2021-09-29 18:00:00,11240,Graz/Flughafen,340,17.1,12.1,72,330,9.4,null,16.6,0,1019.9,977.6,24
2021-09-29 19:00:00,11240,Graz/Flughafen,340,16.3,13.2,82,310,3.6,null,16.6,0,1020.8,978.4,0
2021-09-29 20:00:00,11240,Graz/Flughafen,340,15.9,14.5,92,50,3.6,null,13,0,1021.7,979.2,0
2021-09-29 21:00:00,11240,Graz/Flughafen,340,15.3,14.1,93,120,7.6,null,13,0.5,1022.5,979.9,0
2021-09-29 22:00:00,11240,Graz/Flughafen,340,14.9,13.9,94,200,5.4,null,11.2,0.4,1023.1,980.4,0
2021-09-29 23:00:00,11240,Graz/Flughafen,340,14.6,13.5,93,210,5.4,null,11.2,0,1023.4,980.6,0
2021-09-30 00:00:00,11240,Graz/Flughafen,340,14.4,13.6,95,0,1.8,null,9.4,0,1023.4,980.6,0
2021-09-30 01:00:00,11240,Graz/Flughafen,340,14.2,13.3,94,0,1.8,null,7.6,0.1,1023.2,980.4,0
2021-09-30 02:00:00,11240,Graz/Flughafen,340,13.6,13,96,150,5.4,null,5.4,0,1023.8,980.9,0
2021-09-30 03:00:00,11240,Graz/Flughafen,340,13.7,13,96,0,1.8,null,9.4,0,1024,981.1,0
2021-09-30 04:00:00,11240,Graz/Flughafen,340,13.6,13,96,0,1.8,null,7.6,0.4,1024.4,981.4,0
2021-09-30 05:00:00,11240,Graz/Flughafen,340,13.8,11.2,84,340,13,null,18.4,null,1024.6,981.6,0
2021-09-30 06:00:00,11240,Graz/Flughafen,340,13,10.1,83,320,5.4,null,25.9,0,1025.5,982.4,0
2021-09-30 07:00:00,11240,Graz/Flughafen,340,12.8,8.4,75,340,9.4,null,18.4,0.1,1025.9,982.7,0
2021-09-30 08:00:00,11240,Graz/Flughafen,340,12.7,9.6,81,280,3.6,null,18.4,null,1026.5,983.3,0
2021-09-30 09:00:00,11240,Graz/Flughafen,340,13.5,10.5,82,0,1.8,null,7.6,0,1027,983.9,0
2021-09-30 10:00:00,11240,Graz/Flughafen,340,14.5,8.8,69,300,3.6,null,9.4,0,1027.3,984.3,0
2021-09-30 11:00:00,11240,Graz/Flughafen,340,15,10,72,130,9.4,null,13,0,1027.4,984.5,9
2021-09-30 12:00:00,11240,Graz/Flughafen,340,16.2,9,62,170,9.4,null,14.8,0,1027.1,984.4,72
2021-09-30 13:00:00,11240,Graz/Flughafen,340,17.7,9.1,57,160,5.4,null,18.4,0,1026.7,984.2,59
2021-09-30 14:00:00,11240,Graz/Flughafen,340,17,8.7,58,150,9.4,null,20.5,0,1026.8,984.2,53
2021-09-30 15:00:00,11240,Graz/Flughafen,340,18,9.5,58,190,11.2,null,16.6,0,1026.5,984,53
2021-09-30 16:00:00,11240,Graz/Flughafen,340,17.1,8.9,59,180,11.2,null,18.4,0,1026.3,983.7,19
2021-09-30 17:00:00,11240,Graz/Flughafen,340,16.7,8.7,59,200,7.6,null,16.6,0,1026,983.4,6
2021-09-30 18:00:00,11240,Graz/Flughafen,340,16.3,10.2,67,140,13,null,18.4,0,1026.3,983.6,22
2021-09-30 19:00:00,11240,Graz/Flughafen,340,15.1,10.3,73,110,5.4,null,20.5,0,1027,984.1,7
2021-09-30 20:00:00,11240,Graz/Flughafen,340,14.5,10.2,75,340,3.6,null,9.4,0,1027.7,984.7,0
2021-09-30 21:00:00,11240,Graz/Flughafen,340,13.9,9.1,73,170,9.4,null,16.6,0,1028.2,985.1,0
2021-09-30 22:00:00,11240,Graz/Flughafen,340,13.1,9.1,76,170,5.4,null,11.2,0,1028.8,985.5,0
2021-09-30 23:00:00,11240,Graz/Flughafen,340,13.4,8.6,73,0,1.8,null,7.6,0,1028.7,985.5,0
2021-10-01 00:00:00,11240,Graz/Flughafen,340,12.6,9.6,82,90,3.6,null,5.4,0,1028.8,985.5,0
2021-10-01 01:00:00,11240,Graz/Flughafen,340,11.9,9.9,88,40,3.6,null,7.6,0,1028.6,985.2,0
2021-10-01 02:00:00,11240,Graz/Flughafen,340,11.5,9.3,86,0,1.8,null,7.6,0,1028.6,985.1,0
2021-10-01 03:00:00,11240,Graz/Flughafen,340,10.3,9.3,94,0,1.8,null,3.6,0,1028.3,984.6,0
2021-10-01 04:00:00,11240,Graz/Flughafen,340,9,8.5,96,0,1.8,null,5.4,0,1027.9,984.1,0
2021-10-01 05:00:00,11240,Graz/Flughafen,340,7.8,7.4,98,150,3.6,null,5.4,0,1027.9,983.9,0
2021-10-01 06:00:00,11240,Graz/Flughafen,340,7.6,7.2,98,0,1.8,null,3.6,0,1027.7,983.6,0
2021-10-01 07:00:00,11240,Graz/Flughafen,340,7.6,7.2,98,130,3.6,null,7.6,0,1027.7,983.6,0
2021-10-01 08:00:00,11240,Graz/Flughafen,340,7.7,7.6,99,160,5.4,null,7.6,0,1028,983.9,0
2021-10-01 09:00:00,11240,Graz/Flughafen,340,8.3,8.3,100,0,1.8,null,5.4,0,1028.2,984.2,0
2021-10-01 10:00:00,11240,Graz/Flughafen,340,10,9.8,99,0,1.8,null,5.4,0,1027.9,984.2,0
2021-10-01 11:00:00,11240,Graz/Flughafen,340,13.1,10.1,82,160,5.4,null,11.2,0,1027,983.8,87
2021-10-01 12:00:00,11240,Graz/Flughafen,340,15.6,6.5,55,130,9.4,null,16.6,0,1026.1,983.3,99
2021-10-01 13:00:00,11240,Graz/Flughafen,340,17,7.2,52,140,9.4,null,20.5,0,1025.3,982.7,99
2021-10-01 14:00:00,11240,Graz/Flughafen,340,17.7,6.4,47,150,9.4,null,18.4,0,1024.3,981.9,99
2021-10-01 15:00:00,11240,Graz/Flughafen,340,17.9,7.9,52,140,11.2,null,22.3,0,1023.6,981.2,99
2021-10-01 16:00:00,11240,Graz/Flughafen,340,18.1,8,52,160,14.8,null,24.1,0,1022.8,980.5,99
2021-10-01 17:00:00,11240,Graz/Flughafen,340,17.1,8.7,58,140,14.8,null,25.9,0,1022.6,980.2,91
2021-10-01 18:00:00,11240,Graz/Flughafen,340,15.4,9.4,68,150,14.8,null,24.1,0,1022.7,980,54
2021-10-01 19:00:00,11240,Graz/Flughafen,340,13.7,9.4,75,90,7.6,null,20.5,0,1023.1,980.2,0
2021-10-01 20:00:00,11240,Graz/Flughafen,340,13.2,9.3,78,100,7.6,null,11.2,0,1023.4,980.4,0
2021-10-01 21:00:00,11240,Graz/Flughafen,340,11.3,8.5,83,30,3.6,null,11.2,0,1023.6,980.3,0
2021-10-01 22:00:00,11240,Graz/Flughafen,340,10.7,8.4,86,20,3.6,null,7.6,0,1023.6,980.2,0
2021-10-01 23:00:00,11240,Graz/Flughafen,340,9.2,8.1,93,10,3.6,null,5.4,null,1023.5,979.9,0
2021-10-02 00:00:00,11240,Graz/Flughafen,340,8.8,8,95,0,1.8,null,3.6,0,1023.5,979.8,0
2021-10-02 01:00:00,11240,Graz/Flughafen,340,9.5,8.5,93,0,1.8,null,3.6,0,1023.2,979.6,0
2021-10-02 02:00:00,11240,Graz/Flughafen,340,9.8,8.8,93,0,1.8,null,5.4,0,1022.8,979.3,0
2021-10-02 03:00:00,11240,Graz/Flughafen,340,10.4,8.9,90,0,1.8,null,7.6,0,1022.3,978.9,0
2021-10-02 04:00:00,11240,Graz/Flughafen,340,7.8,7.2,96,150,7.6,null,9.4,0,1022.1,978.3,0
2021-10-02 05:00:00,11240,Graz/Flughafen,340,7.1,6.9,98,150,3.6,null,7.6,null,1022,978.1,0
2021-10-02 06:00:00,11240,Graz/Flughafen,340,7.3,6.9,98,0,0,null,3.6,0,1021.9,978,0
2021-10-02 07:00:00,11240,Graz/Flughafen,340,7,6.8,98,250,5.4,null,7.6,0,1022,978.1,0
2021-10-02 08:00:00,11240,Graz/Flughafen,340,7.7,7.6,99,0,1.8,null,7.6,0,1022.3,978.5,0
2021-10-02 09:00:00,11240,Graz/Flughafen,340,9.1,9,99,20,3.6,null,7.6,0,1022.2,978.6,0
2021-10-02 10:00:00,11240,Graz/Flughafen,340,11.1,10.7,98,190,3.6,null,7.6,0,1021.8,978.6,21
2021-10-02 11:00:00,11240,Graz/Flughafen,340,14.7,10.3,75,130,5.4,null,9.4,0,1021.1,978.4,99
2021-10-02 12:00:00,11240,Graz/Flughafen,340,16.2,8.3,60,180,3.6,null,13,0,1020.6,978.1,99
2021-10-02 13:00:00,11240,Graz/Flughafen,340,17,8.3,56,200,7.6,null,14.8,0,1020.3,977.9,99
2021-10-02 14:00:00,11240,Graz/Flughafen,340,17.1,8.7,58,170,9.4,null,16.6,0,1019.8,977.5,88
2021-10-02 15:00:00,11240,Graz/Flughafen,340,17.4,8.5,56,180,7.6,null,14.8,0,1019.6,977.3,27
2021-10-02 16:00:00,11240,Graz/Flughafen,340,16.9,9.2,60,170,11.2,null,16.6,0,1019.4,977.1,40
2021-10-02 17:00:00,11240,Graz/Flughafen,340,16.5,9.9,65,150,11.2,null,18.4,0,1019.2,976.8,1
2021-10-02 18:00:00,11240,Graz/Flughafen,340,16,9.9,67,150,7.6,null,16.6,0,1019,976.6,0
2021-10-02 19:00:00,11240,Graz/Flughafen,340,14.7,9.4,71,150,7.6,null,16.6,0,1019.2,976.6,0
2021-10-02 20:00:00,11240,Graz/Flughafen,340,14,9.6,75,160,3.6,null,14.8,0,1019.5,976.8,0
2021-10-02 21:00:00,11240,Graz/Flughafen,340,13.4,9.7,79,0,1.8,null,7.6,0,1019.6,976.8,0
2021-10-02 22:00:00,11240,Graz/Flughafen,340,12,9.8,86,0,1.8,null,9.4,0,1019.6,976.6,0
2021-10-02 23:00:00,11240,Graz/Flughafen,340,10.7,9.3,91,0,1.8,null,7.6,0,1019.3,976.1,0
2021-10-03 00:00:00,11240,Graz/Flughafen,340,9.4,8.1,92,0,0,null,3.6,0,1019.1,975.7,0
2021-10-03 01:00:00,11240,Graz/Flughafen,340,9.3,8.6,95,0,1.8,null,3.6,0,1018.6,975.2,0
2021-10-03 02:00:00,11240,Graz/Flughafen,340,7.7,7.2,97,0,1.8,null,5.4,0,1018.7,975,0
2021-10-03 03:00:00,11240,Graz/Flughafen,340,8.1,7.7,98,0,1.8,null,5.4,0,1018.2,974.6,0
2021-10-03 04:00:00,11240,Graz/Flughafen,340,7.3,7.2,99,0,1.8,null,3.6,null,1017.8,974.1,0
2021-10-03 05:00:00,11240,Graz/Flughafen,340,8.4,8.3,100,0,1.8,null,5.4,null,1017.3,973.8,0
2021-10-03 06:00:00,11240,Graz/Flughafen,340,8.1,8,100,120,3.6,null,5.4,0,1017.1,973.6,0
2021-10-04 06:00:00,11240,Graz/Flughafen,340,9.7,8.4,91,350,5.4,null,7.6,0,1016.9,973.6,0
2021-10-04 07:00:00,11240,Graz/Flughafen,340,7.9,6.9,93,0,1.8,null,7.6,0,1017.6,974,0
2021-10-04 08:00:00,11240,Graz/Flughafen,340,10.1,8.6,91,0,1.8,null,5.4,0,1017.3,974.1,74
2021-10-04 09:00:00,11240,Graz/Flughafen,340,14,10.3,78,0,1.8,null,5.4,0,1017.2,974.6,99
2021-10-04 10:00:00,11240,Graz/Flughafen,340,16.4,11.2,71,0,1.8,null,7.6,0,1017.2,974.9,99
2021-10-04 11:00:00,11240,Graz/Flughafen,340,19.8,12.6,63,0,1.8,null,11.2,0,1016.8,975,99
2021-10-04 12:00:00,11240,Graz/Flughafen,340,22,13.3,58,220,5.4,null,13,0,1016.3,974.9,99
2021-10-04 13:00:00,11240,Graz/Flughafen,340,24.4,13.8,52,220,5.4,null,13,0,1015.7,974.6,99
2021-10-04 14:00:00,11240,Graz/Flughafen,340,25.3,12.9,46,150,5.4,null,14.8,0,1015,974.1,99
2021-10-04 15:00:00,11240,Graz/Flughafen,340,25.3,13.4,48,200,16.6,null,35.3,0,1014.8,973.9,88
2021-10-04 16:00:00,11240,Graz/Flughafen,340,24.9,12.4,46,210,14.8,null,31.3,0,1015,974,98
2021-10-04 17:00:00,11240,Graz/Flughafen,340,24.8,12.3,46,250,7.6,null,27.7,0,1015.2,974.2,68
2021-10-04 18:00:00,11240,Graz/Flughafen,340,23,11.9,50,210,7.6,null,16.6,0,1015.6,974.3,94
2021-10-04 19:00:00,11240,Graz/Flughafen,340,19.8,12.1,61,190,5.4,null,16.6,0,1016.1,974.4,13
2021-10-04 20:00:00,11240,Graz/Flughafen,340,17.2,12.2,73,140,3.6,null,13,0,1016.7,974.6,0
2021-10-04 21:00:00,11240,Graz/Flughafen,340,15.7,12.3,80,70,3.6,null,7.6,0,1017.3,974.9,0
