,0
4985,'11240';'Graz/Flughafen';'340';'2021-08-24';'11:00';'19.6';'°C';'2021-08-24 11:10:14'
4986,'11240';'Graz/Flughafen';'340';'2021-08-24';'12:00';'20.6';'°C';'2021-08-24 12:10:12'
4987,'11240';'Graz/Flughafen';'340';'2021-08-24';'13:00';'22.0';'°C';'2021-08-24 13:10:09'
4988,'11240';'Graz/Flughafen';'340';'2021-08-24';'14:00';'22.9';'°C';'2021-08-24 14:10:12'
4989,'11240';'Graz/Flughafen';'340';'2021-08-24';'15:00';'21.8';'°C';'2021-08-24 15:10:09'
4990,'11240';'Graz/Flughafen';'340';'2021-08-24';'16:00';'22.2';'°C';'2021-08-24 16:10:09'
4991,'11240';'Graz/Flughafen';'340';'2021-08-24';'17:00';'22.3';'°C';'2021-08-24 17:10:10'
4992,'11240';'Graz/Flughafen';'340';'2021-08-24';'18:00';'21.9';'°C';'2021-08-24 18:10:07'
4993,'11240';'Graz/Flughafen';'340';'2021-08-24';'19:00';'19.7';'°C';'2021-08-24 19:10:09'
4994,'11240';'Graz/Flughafen';'340';'2021-08-24';'20:00';'18.8';'°C';'2021-08-24 20:10:13'
4995,'11240';'Graz/Flughafen';'340';'2021-08-24';'21:00';'18.7';'°C';'2021-08-24 21:10:14'
4996,'11240';'Graz/Flughafen';'340';'2021-08-24';'22:00';'17.9';'°C';'2021-08-24 22:10:11'
4997,'11240';'Graz/Flughafen';'340';'2021-08-24';'23:00';'17.1';'°C';'2021-08-24 23:10:11'
4998,'11240';'Graz/Flughafen';'340';'2021-08-25';'00:00';'16.2';'°C';'2021-08-25 00:10:08'
4999,'11240';'Graz/Flughafen';'340';'2021-08-25';'01:00';'14.6';'°C';'2021-08-25 01:10:09'
5000,'11240';'Graz/Flughafen';'340';'2021-08-25';'02:00';'13.0';'°C';'2021-08-25 02:10:07'
5001,'11240';'Graz/Flughafen';'340';'2021-08-25';'03:00';'11.8';'°C';'2021-08-25 03:10:09'
5002,'11240';'Graz/Flughafen';'340';'2021-08-25';'04:00';'10.9';'°C';'2021-08-25 04:10:07'
5003,'11240';'Graz/Flughafen';'340';'2021-08-25';'05:00';'10.6';'°C';'2021-08-25 05:10:09'
5004,'11240';'Graz/Flughafen';'340';'2021-08-25';'06:00';'9.3';'°C';'2021-08-25 06:10:09'
5005,'11240';'Graz/Flughafen';'340';'2021-08-25';'07:00';'10.3';'°C';'2021-08-25 07:10:10'
5006,'11240';'Graz/Flughafen';'340';'2021-08-25';'08:00';'13.1';'°C';'2021-08-25 08:10:11'
5007,'11240';'Graz/Flughafen';'340';'2021-08-25';'09:00';'14.8';'°C';'2021-08-25 09:10:10'
5008,'11240';'Graz/Flughafen';'340';'2021-08-25';'10:00';'16.0';'°C';'2021-08-25 10:10:12'
5009,'11240';'Graz/Flughafen';'340';'2021-08-25';'11:00';'17.0';'°C';'2021-08-25 11:10:10'
5010,'11240';'Graz/Flughafen';'340';'2021-08-25';'12:00';'18.3';'°C';'2021-08-25 12:10:16'
5011,'11240';'Graz/Flughafen';'340';'2021-08-25';'13:00';'18.6';'°C';'2021-08-25 13:10:09'
5012,'11240';'Graz/Flughafen';'340';'2021-08-25';'14:00';'18.9';'°C';'2021-08-25 14:10:08'
5013,'11240';'Graz/Flughafen';'340';'2021-08-25';'15:00';'19.9';'°C';'2021-08-25 15:10:09'
5014,'11240';'Graz/Flughafen';'340';'2021-08-25';'16:00';'19.8';'°C';'2021-08-25 16:10:08'
5015,'11240';'Graz/Flughafen';'340';'2021-08-25';'17:00';'20.0';'°C';'2021-08-25 17:10:10'
5016,'11240';'Graz/Flughafen';'340';'2021-08-25';'18:00';'19.6';'°C';'2021-08-25 18:10:19'
5017,'11240';'Graz/Flughafen';'340';'2021-08-25';'19:00';'18.4';'°C';'2021-08-25 19:10:10'
5018,'11240';'Graz/Flughafen';'340';'2021-08-25';'20:00';'16.1';'°C';'2021-08-25 20:10:09'
5019,'11240';'Graz/Flughafen';'340';'2021-08-25';'21:00';'14.8';'°C';'2021-08-25 21:10:09'
5020,'11240';'Graz/Flughafen';'340';'2021-08-25';'22:00';'13.5';'°C';'2021-08-25 22:10:10'
5021,'11240';'Graz/Flughafen';'340';'2021-08-25';'23:00';'12.3';'°C';'2021-08-25 23:10:11'
5022,'11240';'Graz/Flughafen';'340';'2021-08-26';'00:00';'11.5';'°C';'2021-08-26 00:10:09'
5023,'11240';'Graz/Flughafen';'340';'2021-08-26';'01:00';'10.4';'°C';'2021-08-26 01:10:08'
5024,'11240';'Graz/Flughafen';'340';'2021-08-26';'02:00';'9.9';'°C';'2021-08-26 02:10:14'
5025,'11240';'Graz/Flughafen';'340';'2021-08-26';'03:00';'9.5';'°C';'2021-08-26 03:10:14'
5026,'11240';'Graz/Flughafen';'340';'2021-08-26';'04:00';'8.2';'°C';'2021-08-26 04:10:10'
5027,'11240';'Graz/Flughafen';'340';'2021-08-26';'05:00';'7.6';'°C';'2021-08-26 05:10:13'
5028,'11240';'Graz/Flughafen';'340';'2021-08-26';'06:00';'7.8';'°C';'2021-08-26 06:10:18'
5029,'11240';'Graz/Flughafen';'340';'2021-08-26';'07:00';'7.7';'°C';'2021-08-26 07:10:10'
5030,'11240';'Graz/Flughafen';'340';'2021-08-26';'08:00';'11.3';'°C';'2021-08-26 08:10:11'
5031,'11240';'Graz/Flughafen';'340';'2021-08-26';'09:00';'14.0';'°C';'2021-08-26 09:10:08'
5032,'11240';'Graz/Flughafen';'340';'2021-08-26';'10:00';'16.6';'°C';'2021-08-26 10:10:09'
5033,'11240';'Graz/Flughafen';'340';'2021-08-26';'11:00';'18.0';'°C';'2021-08-26 11:10:10'
5034,'11240';'Graz/Flughafen';'340';'2021-08-26';'12:00';'18.8';'°C';'2021-08-26 12:10:10'
5035,'11240';'Graz/Flughafen';'340';'2021-08-26';'13:00';'19.7';'°C';'2021-08-26 13:10:10'
5036,'11240';'Graz/Flughafen';'340';'2021-08-26';'14:00';'20.3';'°C';'2021-08-26 14:10:08'
5037,'11240';'Graz/Flughafen';'340';'2021-08-26';'15:00';'20.7';'°C';'2021-08-26 15:10:08'
5038,'11240';'Graz/Flughafen';'340';'2021-08-26';'16:00';'20.4';'°C';'2021-08-26 16:10:13'
5039,'11240';'Graz/Flughafen';'340';'2021-08-26';'17:00';'19.3';'°C';'2021-08-26 17:10:08'
5040,'11240';'Graz/Flughafen';'340';'2021-08-26';'18:00';'18.2';'°C';'2021-08-26 18:10:08'
5041,'11240';'Graz/Flughafen';'340';'2021-08-26';'19:00';'15.0';'°C';'2021-08-26 19:10:08'
5042,'11240';'Graz/Flughafen';'340';'2021-08-26';'20:00';'14.2';'°C';'2021-08-26 20:10:09'
5043,'11240';'Graz/Flughafen';'340';'2021-08-26';'21:00';'13.8';'°C';'2021-08-26 21:10:10'
5044,'11240';'Graz/Flughafen';'340';'2021-08-26';'22:00';'13.4';'°C';'2021-08-26 22:10:10'
5045,'11240';'Graz/Flughafen';'340';'2021-08-26';'23:00';'13.3';'°C';'2021-08-26 23:10:10'
5046,'11240';'Graz/Flughafen';'340';'2021-08-27';'00:00';'13.1';'°C';'2021-08-27 00:10:09'
5047,'11240';'Graz/Flughafen';'340';'2021-08-27';'01:00';'13.0';'°C';'2021-08-27 01:10:10'
5048,'11240';'Graz/Flughafen';'340';'2021-08-27';'02:00';'12.9';'°C';'2021-08-27 02:10:11'
5049,'11240';'Graz/Flughafen';'340';'2021-08-27';'03:00';'13.2';'°C';'2021-08-27 03:10:12'
5050,'11240';'Graz/Flughafen';'340';'2021-08-27';'04:00';'13.0';'°C';'2021-08-27 04:10:09'
5051,'11240';'Graz/Flughafen';'340';'2021-08-27';'05:00';'12.4';'°C';'2021-08-27 05:10:11'
5052,'11240';'Graz/Flughafen';'340';'2021-08-27';'06:00';'11.2';'°C';'2021-08-27 06:10:11'
5053,'11240';'Graz/Flughafen';'340';'2021-08-27';'07:00';'11.0';'°C';'2021-08-27 07:10:08'
5054,'11240';'Graz/Flughafen';'340';'2021-08-27';'08:00';'12.4';'°C';'2021-08-27 08:10:09'
5055,'11240';'Graz/Flughafen';'340';'2021-08-27';'09:00';'14.0';'°C';'2021-08-27 09:10:11'
5056,'11240';'Graz/Flughafen';'340';'2021-08-27';'10:00';'15.2';'°C';'2021-08-27 10:10:11'
5057,'11240';'Graz/Flughafen';'340';'2021-08-27';'11:00';'16.1';'°C';'2021-08-27 11:10:12'
5058,'11240';'Graz/Flughafen';'340';'2021-08-27';'12:00';'17.8';'°C';'2021-08-27 12:10:09'
5059,'11240';'Graz/Flughafen';'340';'2021-08-27';'13:00';'17.3';'°C';'2021-08-27 13:10:17'
5060,'11240';'Graz/Flughafen';'340';'2021-08-27';'14:00';'18.4';'°C';'2021-08-27 14:10:09'
5061,'11240';'Graz/Flughafen';'340';'2021-08-27';'15:00';'19.2';'°C';'2021-08-27 15:10:12'
5062,'11240';'Graz/Flughafen';'340';'2021-08-27';'16:00';'18.2';'°C';'2021-08-27 16:10:08'
5063,'11240';'Graz/Flughafen';'340';'2021-08-27';'17:00';'17.2';'°C';'2021-08-27 17:10:09'
5064,'11240';'Graz/Flughafen';'340';'2021-08-27';'18:00';'17.7';'°C';'2021-08-27 18:10:13'
5065,'11240';'Graz/Flughafen';'340';'2021-08-27';'19:00';'16.1';'°C';'2021-08-27 19:10:09'
5066,'11240';'Graz/Flughafen';'340';'2021-08-27';'20:00';'15.5';'°C';'2021-08-27 20:10:12'
5067,'11240';'Graz/Flughafen';'340';'2021-08-27';'21:00';'14.5';'°C';'2021-08-27 21:10:09'
5068,'11240';'Graz/Flughafen';'340';'2021-08-27';'22:00';'13.4';'°C';'2021-08-27 22:10:10'
5069,'11240';'Graz/Flughafen';'340';'2021-08-27';'23:00';'12.2';'°C';'2021-08-27 23:10:09'
5070,'11240';'Graz/Flughafen';'340';'2021-08-28';'00:00';'11.5';'°C';'2021-08-28 00:10:11'
5071,'11240';'Graz/Flughafen';'340';'2021-08-28';'01:00';'11.4';'°C';'2021-08-28 01:10:11'
5072,'11240';'Graz/Flughafen';'340';'2021-08-28';'02:00';'10.5';'°C';'2021-08-28 02:10:13'
5073,'11240';'Graz/Flughafen';'340';'2021-08-28';'03:00';'9.4';'°C';'2021-08-28 03:10:11'
5074,'11240';'Graz/Flughafen';'340';'2021-08-28';'04:00';'9.6';'°C';'2021-08-28 04:10:09'
5075,'11240';'Graz/Flughafen';'340';'2021-08-28';'05:00';'9.2';'°C';'2021-08-28 05:10:15'
5076,'11240';'Graz/Flughafen';'340';'2021-08-28';'06:00';'9.2';'°C';'2021-08-28 06:10:09'
5077,'11240';'Graz/Flughafen';'340';'2021-08-28';'07:00';'9.1';'°C';'2021-08-28 07:10:15'
5078,'11240';'Graz/Flughafen';'340';'2021-08-28';'08:00';'10.1';'°C';'2021-08-28 08:10:08'
5079,'11240';'Graz/Flughafen';'340';'2021-08-28';'09:00';'11.2';'°C';'2021-08-28 09:10:17'
5080,'11240';'Graz/Flughafen';'340';'2021-08-28';'10:00';'12.6';'°C';'2021-08-28 10:10:11'
5081,'11240';'Graz/Flughafen';'340';'2021-08-28';'11:00';'14.4';'°C';'2021-08-28 11:10:11'
5082,'11240';'Graz/Flughafen';'340';'2021-08-28';'12:00';'16.1';'°C';'2021-08-28 12:10:12'
5083,'11240';'Graz/Flughafen';'340';'2021-08-28';'13:00';'17.3';'°C';'2021-08-28 13:10:09'
5084,'11240';'Graz/Flughafen';'340';'2021-08-28';'14:00';'17.8';'°C';'2021-08-28 14:10:10'
5085,'11240';'Graz/Flughafen';'340';'2021-08-28';'15:00';'18.0';'°C';'2021-08-28 15:10:10'
5086,'11240';'Graz/Flughafen';'340';'2021-08-28';'16:00';'18.7';'°C';'2021-08-28 16:10:09'
5087,'11240';'Graz/Flughafen';'340';'2021-08-28';'17:00';'18.4';'°C';'2021-08-28 17:10:09'
5088,'11240';'Graz/Flughafen';'340';'2021-08-28';'18:00';'14.2';'°C';'2021-08-28 18:10:10'
5089,'11240';'Graz/Flughafen';'340';'2021-08-28';'19:00';'13.2';'°C';'2021-08-28 19:10:09'
5090,'11240';'Graz/Flughafen';'340';'2021-08-28';'20:00';'13.2';'°C';'2021-08-28 20:10:11'
5091,'11240';'Graz/Flughafen';'340';'2021-08-28';'21:00';'13.0';'°C';'2021-08-28 21:10:17'
5092,'11240';'Graz/Flughafen';'340';'2021-08-28';'22:00';'12.4';'°C';'2021-08-28 22:10:10'
5093,'11240';'Graz/Flughafen';'340';'2021-08-28';'23:00';'12.5';'°C';'2021-08-28 23:10:09'
5094,'11240';'Graz/Flughafen';'340';'2021-08-29';'00:00';'12.6';'°C';'2021-08-29 00:10:08'
5095,'11240';'Graz/Flughafen';'340';'2021-08-29';'01:00';'12.2';'°C';'2021-08-29 01:10:08'
5096,'11240';'Graz/Flughafen';'340';'2021-08-29';'02:00';'12.2';'°C';'2021-08-29 02:10:08'
5097,'11240';'Graz/Flughafen';'340';'2021-08-29';'03:00';'12.1';'°C';'2021-08-29 03:10:12'
5098,'11240';'Graz/Flughafen';'340';'2021-08-29';'04:00';'12.0';'°C';'2021-08-29 04:10:09'
5099,'11240';'Graz/Flughafen';'340';'2021-08-29';'05:00';'11.9';'°C';'2021-08-29 05:10:09'
5100,'11240';'Graz/Flughafen';'340';'2021-08-29';'06:00';'11.6';'°C';'2021-08-29 06:10:10'
5101,'11240';'Graz/Flughafen';'340';'2021-08-29';'07:00';'10.8';'°C';'2021-08-29 07:10:12'
5102,'11240';'Graz/Flughafen';'340';'2021-08-29';'08:00';'12.6';'°C';'2021-08-29 08:10:10'
5103,'11240';'Graz/Flughafen';'340';'2021-08-29';'09:00';'14.0';'°C';'2021-08-29 09:10:12'
5104,'11240';'Graz/Flughafen';'340';'2021-08-29';'10:00';'16.4';'°C';'2021-08-29 10:10:12'
5105,'11240';'Graz/Flughafen';'340';'2021-08-29';'11:00';'17.3';'°C';'2021-08-29 11:10:08'
5106,'11240';'Graz/Flughafen';'340';'2021-08-29';'12:00';'18.3';'°C';'2021-08-29 12:10:11'
5107,'11240';'Graz/Flughafen';'340';'2021-08-29';'13:00';'18.6';'°C';'2021-08-29 13:10:11'
5108,'11240';'Graz/Flughafen';'340';'2021-08-29';'14:00';'17.8';'°C';'2021-08-29 14:10:11'
5109,'11240';'Graz/Flughafen';'340';'2021-08-29';'15:00';'18.1';'°C';'2021-08-29 15:10:13'
5110,'11240';'Graz/Flughafen';'340';'2021-08-29';'16:00';'16.2';'°C';'2021-08-29 16:10:11'
5111,'11240';'Graz/Flughafen';'340';'2021-08-29';'17:00';'16.5';'°C';'2021-08-29 17:10:09'
5112,'11240';'Graz/Flughafen';'340';'2021-08-29';'18:00';'16.8';'°C';'2021-08-29 18:10:12'
5113,'11240';'Graz/Flughafen';'340';'2021-08-29';'19:00';'16.9';'°C';'2021-08-29 19:10:08'
5114,'11240';'Graz/Flughafen';'340';'2021-08-29';'20:00';'15.2';'°C';'2021-08-29 20:10:11'
5115,'11240';'Graz/Flughafen';'340';'2021-08-29';'21:00';'15.3';'°C';'2021-08-29 21:10:14'
5116,'11240';'Graz/Flughafen';'340';'2021-08-29';'22:00';'14.2';'°C';'2021-08-29 22:10:11'
5117,'11240';'Graz/Flughafen';'340';'2021-08-29';'23:00';'10.9';'°C';'2021-08-29 23:10:12'
5118,'11240';'Graz/Flughafen';'340';'2021-08-30';'00:00';'10.2';'°C';'2021-08-30 00:10:09'
5119,'11240';'Graz/Flughafen';'340';'2021-08-30';'01:00';'9.0';'°C';'2021-08-30 01:10:07'
5120,'11240';'Graz/Flughafen';'340';'2021-08-30';'02:00';'8.3';'°C';'2021-08-30 02:10:09'
5121,'11240';'Graz/Flughafen';'340';'2021-08-30';'03:00';'7.3';'°C';'2021-08-30 03:10:13'
5122,'11240';'Graz/Flughafen';'340';'2021-08-30';'04:00';'7.5';'°C';'2021-08-30 04:10:30'
5123,'11240';'Graz/Flughafen';'340';'2021-08-30';'05:00';'6.2';'°C';'2021-08-30 05:10:13'
5124,'11240';'Graz/Flughafen';'340';'2021-08-30';'06:00';'6.0';'°C';'2021-08-30 06:10:11'
5125,'11240';'Graz/Flughafen';'340';'2021-08-30';'07:00';'7.6';'°C';'2021-08-30 07:10:10'
5126,'11240';'Graz/Flughafen';'340';'2021-08-30';'08:00';'10.4';'°C';'2021-08-30 08:10:10'
5127,'11240';'Graz/Flughafen';'340';'2021-08-30';'09:00';'12.9';'°C';'2021-08-30 09:10:08'
5128,'11240';'Graz/Flughafen';'340';'2021-08-30';'10:00';'13.7';'°C';'2021-08-30 10:10:17'
5129,'11240';'Graz/Flughafen';'340';'2021-08-30';'11:00';'14.9';'°C';'2021-08-30 11:10:10'
5130,'11240';'Graz/Flughafen';'340';'2021-08-30';'12:00';'16.5';'°C';'2021-08-30 12:10:16'
5131,'11240';'Graz/Flughafen';'340';'2021-08-30';'13:00';'17.0';'°C';'2021-08-30 13:10:14'
5132,'11240';'Graz/Flughafen';'340';'2021-08-30';'14:00';'18.0';'°C';'2021-08-30 14:10:09'
5133,'11240';'Graz/Flughafen';'340';'2021-08-30';'15:00';'17.6';'°C';'2021-08-30 15:10:11'
5134,'11240';'Graz/Flughafen';'340';'2021-08-30';'16:00';'16.2';'°C';'2021-08-30 16:10:11'
5135,'11240';'Graz/Flughafen';'340';'2021-08-30';'17:00';'15.5';'°C';'2021-08-30 17:10:08'
5136,'11240';'Graz/Flughafen';'340';'2021-08-30';'18:00';'16.0';'°C';'2021-08-30 18:10:15'
5137,'11240';'Graz/Flughafen';'340';'2021-08-30';'19:00';'15.5';'°C';'2021-08-30 19:10:18'
5138,'11240';'Graz/Flughafen';'340';'2021-08-30';'20:00';'14.6';'°C';'2021-08-30 20:10:12'
5139,'11240';'Graz/Flughafen';'340';'2021-08-30';'21:00';'13.3';'°C';'2021-08-30 21:10:10'
5140,'11240';'Graz/Flughafen';'340';'2021-08-30';'22:00';'13.7';'°C';'2021-08-30 22:10:10'
5141,'11240';'Graz/Flughafen';'340';'2021-08-30';'23:00';'13.4';'°C';'2021-08-30 23:10:08'
5142,'11240';'Graz/Flughafen';'340';'2021-08-31';'00:00';'13.1';'°C';'2021-08-31 00:10:16'
5143,'11240';'Graz/Flughafen';'340';'2021-08-31';'01:00';'12.2';'°C';'2021-08-31 01:10:17'
5144,'11240';'Graz/Flughafen';'340';'2021-08-31';'02:00';'11.2';'°C';'2021-08-31 02:10:09'
5145,'11240';'Graz/Flughafen';'340';'2021-08-31';'03:00';'9.3';'°C';'2021-08-31 03:10:10'
5146,'11240';'Graz/Flughafen';'340';'2021-08-31';'04:00';'8.7';'°C';'2021-08-31 04:10:11'
5147,'11240';'Graz/Flughafen';'340';'2021-08-31';'05:00';'8.6';'°C';'2021-08-31 05:10:09'
5148,'11240';'Graz/Flughafen';'340';'2021-08-31';'06:00';'8.3';'°C';'2021-08-31 06:10:12'
5149,'11240';'Graz/Flughafen';'340';'2021-08-31';'07:00';'7.9';'°C';'2021-08-31 07:10:10'
5150,'11240';'Graz/Flughafen';'340';'2021-08-31';'08:00';'10.9';'°C';'2021-08-31 08:10:11'
5151,'11240';'Graz/Flughafen';'340';'2021-08-31';'09:00';'11.7';'°C';'2021-08-31 09:10:13'
5152,'11240';'Graz/Flughafen';'340';'2021-08-31';'10:00';'13.6';'°C';'2021-08-31 10:10:08'
5153,'11240';'Graz/Flughafen';'340';'2021-08-31';'11:00';'16.5';'°C';'2021-08-31 11:10:09'
5154,'11240';'Graz/Flughafen';'340';'2021-08-31';'12:00';'18.2';'°C';'2021-08-31 12:10:14'
5155,'11240';'Graz/Flughafen';'340';'2021-08-31';'13:00';'20.1';'°C';'2021-08-31 13:10:14'
5156,'11240';'Graz/Flughafen';'340';'2021-08-31';'14:00';'21.5';'°C';'2021-08-31 14:10:10'
5157,'11240';'Graz/Flughafen';'340';'2021-08-31';'15:00';'21.7';'°C';'2021-08-31 15:10:09'
5158,'11240';'Graz/Flughafen';'340';'2021-08-31';'16:00';'21.8';'°C';'2021-08-31 16:10:11'
5159,'11240';'Graz/Flughafen';'340';'2021-08-31';'17:00';'21.5';'°C';'2021-08-31 17:10:09'
5160,'11240';'Graz/Flughafen';'340';'2021-08-31';'18:00';'19.8';'°C';'2021-08-31 18:10:10'
5161,'11240';'Graz/Flughafen';'340';'2021-08-31';'19:00';'19.0';'°C';'2021-08-31 19:10:10'
5162,'11240';'Graz/Flughafen';'340';'2021-08-31';'20:00';'17.1';'°C';'2021-08-31 20:10:09'
5163,'11240';'Graz/Flughafen';'340';'2021-08-31';'21:00';'16.3';'°C';'2021-08-31 21:10:08'
5164,'11240';'Graz/Flughafen';'340';'2021-08-31';'22:00';'15.6';'°C';'2021-08-31 22:10:08'
5165,'11240';'Graz/Flughafen';'340';'2021-08-31';'23:00';'13.7';'°C';'2021-08-31 23:10:09'
5166,'11240';'Graz/Flughafen';'340';'2021-09-01';'00:00';'11.7';'°C';'2021-09-01 00:10:12'
5167,'11240';'Graz/Flughafen';'340';'2021-09-01';'01:00';'10.6';'°C';'2021-09-01 01:10:08'
5168,'11240';'Graz/Flughafen';'340';'2021-09-01';'02:00';'10.9';'°C';'2021-09-01 02:10:10'
5169,'11240';'Graz/Flughafen';'340';'2021-09-01';'03:00';'10.9';'°C';'2021-09-01 03:10:09'
5170,'11240';'Graz/Flughafen';'340';'2021-09-01';'04:00';'10.5';'°C';'2021-09-01 04:10:08'
5171,'11240';'Graz/Flughafen';'340';'2021-09-01';'05:00';'9.1';'°C';'2021-09-01 05:10:09'
5172,'11240';'Graz/Flughafen';'340';'2021-09-01';'06:00';'9.5';'°C';'2021-09-01 06:10:10'
5173,'11240';'Graz/Flughafen';'340';'2021-09-01';'07:00';'8.2';'°C';'2021-09-01 07:10:10'
5174,'11240';'Graz/Flughafen';'340';'2021-09-01';'08:00';'12.0';'°C';'2021-09-01 08:10:08'
5175,'11240';'Graz/Flughafen';'340';'2021-09-01';'09:00';'15.5';'°C';'2021-09-01 09:10:13'
5176,'11240';'Graz/Flughafen';'340';'2021-09-01';'10:00';'19.4';'°C';'2021-09-01 10:10:13'
5177,'11240';'Graz/Flughafen';'340';'2021-09-01';'11:00';'20.1';'°C';'2021-09-01 11:10:14'
5178,'11240';'Graz/Flughafen';'340';'2021-09-01';'12:00';'20.7';'°C';'2021-09-01 12:10:09'
5179,'11240';'Graz/Flughafen';'340';'2021-09-01';'13:00';'21.1';'°C';'2021-09-01 13:10:15'
5180,'11240';'Graz/Flughafen';'340';'2021-09-01';'14:00';'21.0';'°C';'2021-09-01 14:10:09'
5181,'11240';'Graz/Flughafen';'340';'2021-09-01';'15:00';'20.9';'°C';'2021-09-01 15:10:09'
5182,'11240';'Graz/Flughafen';'340';'2021-09-01';'16:00';'21.3';'°C';'2021-09-01 16:10:07'
5183,'11240';'Graz/Flughafen';'340';'2021-09-01';'17:00';'20.7';'°C';'2021-09-01 17:10:18'
5184,'11240';'Graz/Flughafen';'340';'2021-09-01';'18:00';'20.4';'°C';'2021-09-01 18:10:15'
5185,'11240';'Graz/Flughafen';'340';'2021-09-01';'19:00';'19.2';'°C';'2021-09-01 19:10:09'
5186,'11240';'Graz/Flughafen';'340';'2021-09-01';'20:00';'17.7';'°C';'2021-09-01 20:10:11'
5187,'11240';'Graz/Flughafen';'340';'2021-09-01';'21:00';'16.9';'°C';'2021-09-01 21:10:08'
5188,'11240';'Graz/Flughafen';'340';'2021-09-01';'22:00';'15.6';'°C';'2021-09-01 22:10:09'
5189,'11240';'Graz/Flughafen';'340';'2021-09-01';'23:00';'14.6';'°C';'2021-09-01 23:10:09'
5190,'11240';'Graz/Flughafen';'340';'2021-09-02';'00:00';'12.7';'°C';'2021-09-02 00:10:09'
5191,'11240';'Graz/Flughafen';'340';'2021-09-02';'01:00';'10.5';'°C';'2021-09-02 01:10:19'
5192,'11240';'Graz/Flughafen';'340';'2021-09-02';'02:00';'9.1';'°C';'2021-09-02 02:10:12'
5193,'11240';'Graz/Flughafen';'340';'2021-09-02';'03:00';'8.3';'°C';'2021-09-02 03:10:08'
5194,'11240';'Graz/Flughafen';'340';'2021-09-02';'04:00';'8.4';'°C';'2021-09-02 04:10:10'
5195,'11240';'Graz/Flughafen';'340';'2021-09-02';'05:00';'8.3';'°C';'2021-09-02 05:10:09'
5196,'11240';'Graz/Flughafen';'340';'2021-09-02';'06:00';'8.1';'°C';'2021-09-02 06:10:09'
5197,'11240';'Graz/Flughafen';'340';'2021-09-02';'07:00';'7.3';'°C';'2021-09-02 07:10:13'
5198,'11240';'Graz/Flughafen';'340';'2021-09-02';'08:00';'11.0';'°C';'2021-09-02 08:10:11'
5199,'11240';'Graz/Flughafen';'340';'2021-09-02';'09:00';'14.6';'°C';'2021-09-02 09:10:09'
5200,'11240';'Graz/Flughafen';'340';'2021-09-02';'10:00';'18.8';'°C';'2021-09-02 10:10:09'
5201,'11240';'Graz/Flughafen';'340';'2021-09-02';'11:00';'20.2';'°C';'2021-09-02 11:10:08'
5202,'11240';'Graz/Flughafen';'340';'2021-09-02';'12:00';'21.0';'°C';'2021-09-02 12:10:11'
5203,'11240';'Graz/Flughafen';'340';'2021-09-02';'13:00';'21.8';'°C';'2021-09-02 13:10:15'
5204,'11240';'Graz/Flughafen';'340';'2021-09-02';'14:00';'22.1';'°C';'2021-09-02 14:10:11'
5205,'11240';'Graz/Flughafen';'340';'2021-09-02';'15:00';'22.8';'°C';'2021-09-02 15:10:10'
5206,'11240';'Graz/Flughafen';'340';'2021-09-02';'16:00';'22.9';'°C';'2021-09-02 16:10:10'
5207,'11240';'Graz/Flughafen';'340';'2021-09-02';'17:00';'22.9';'°C';'2021-09-02 17:10:11'
5208,'11240';'Graz/Flughafen';'340';'2021-09-02';'18:00';'22.0';'°C';'2021-09-02 18:10:15'
5209,'11240';'Graz/Flughafen';'340';'2021-09-02';'19:00';'20.1';'°C';'2021-09-02 19:10:21'
5210,'11240';'Graz/Flughafen';'340';'2021-09-02';'20:00';'18.6';'°C';'2021-09-02 20:10:23'
5211,'11240';'Graz/Flughafen';'340';'2021-09-02';'21:00';'17.9';'°C';'2021-09-02 21:10:16'
5212,'11240';'Graz/Flughafen';'340';'2021-09-02';'22:00';'16.9';'°C';'2021-09-02 22:10:13'
5213,'11240';'Graz/Flughafen';'340';'2021-09-02';'23:00';'16.6';'°C';'2021-09-02 23:10:11'
5214,'11240';'Graz/Flughafen';'340';'2021-09-03';'00:00';'15.3';'°C';'2021-09-03 00:10:09'
5215,'11240';'Graz/Flughafen';'340';'2021-09-03';'01:00';'14.0';'°C';'2021-09-03 01:10:08'
5216,'11240';'Graz/Flughafen';'340';'2021-09-03';'02:00';'13.7';'°C';'2021-09-03 02:10:09'
5217,'11240';'Graz/Flughafen';'340';'2021-09-03';'03:00';'12.1';'°C';'2021-09-03 03:10:13'
5218,'11240';'Graz/Flughafen';'340';'2021-09-03';'04:00';'11.9';'°C';'2021-09-03 04:10:11'
5219,'11240';'Graz/Flughafen';'340';'2021-09-03';'05:00';'11.3';'°C';'2021-09-03 05:10:10'
5220,'11240';'Graz/Flughafen';'340';'2021-09-03';'06:00';'10.1';'°C';'2021-09-03 06:10:08'
5221,'11240';'Graz/Flughafen';'340';'2021-09-03';'07:00';'10.6';'°C';'2021-09-03 07:10:08'
5222,'11240';'Graz/Flughafen';'340';'2021-09-03';'08:00';'13.7';'°C';'2021-09-03 08:10:16'
5223,'11240';'Graz/Flughafen';'340';'2021-09-03';'09:00';'16.1';'°C';'2021-09-03 09:10:11'
5224,'11240';'Graz/Flughafen';'340';'2021-09-03';'10:00';'17.1';'°C';'2021-09-03 10:10:08'
5225,'11240';'Graz/Flughafen';'340';'2021-09-03';'11:00';'18.9';'°C';'2021-09-03 11:10:11'
